image,shape,mesh-resolution,scaling,max-edge-factor,outer-edge-factor,offset-inner-factor,offset-outer-factor,prior-range-prob,prior-range-lower,prior-sigma-prob,prior-sigma-upper,ssim,mse,mean_residual,sigma
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,1.0,0.2,2.0,0.4027,4154273.0030154358,-1.562153624211802,398.55011783702923
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,1.0,0.2,3.0,0.3997,4163823.728749885,-1.7173499357975965,403.2606215153043
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,2.0,0.1,1.0,0.3738,4892481.926309621,-2.3479014184001916,460.25842739854113
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,2.0,0.1,2.0,0.4389,3297471.0619686847,-1.1438673021629882,334.62738028292614
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,2.0,0.1,3.0,0.4282,3566088.121075332,-1.1874250700296525,349.4049590391269
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,2.0,0.2,1.0,0.3791,4589639.099791246,-2.917206204507811,468.93379160320444
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,2.0,0.2,2.0,0.4538,2973745.9067266434,-1.1230297285218054,321.14797258720324
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,2.0,0.2,3.0,0.4817,2672496.0492836735,-0.4856544138426197,262.151629922141
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,5.0,0.1,1.0,0.4989,2393481.7411143538,-0.44438688662903386,251.0963533207181
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,5.0,0.1,2.0,0.6503,1079286.686970474,0.22367385279774785,172.19953491572545
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,5.0,0.1,3.0,0.4553,3207994.2378454544,-0.6745050880739314,302.9899601537553
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,5.0,0.2,1.0,0.6793,926716.9290230611,0.08615075091165109,181.57716869086542
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,5.0,0.2,3.0,0.7136,788546.4493162954,0.4564063233459323,157.82205434798638
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,1.0,0.1,1.0,0.3979,4145842.5521385665,-1.889268396258019,407.4557631182552
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,1.0,0.1,2.0,0.3625,5246400.880299664,-3.0823547068724304,499.29604393706023
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,1.0,0.1,3.0,0.3802,4672333.778602748,-2.234986774066727,446.81985741725646
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,1.0,0.2,1.0,0.371,4860817.958218225,-3.3173767032454906,494.7989118753099
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,1.0,0.2,2.0,0.3687,5017694.267973701,-2.77788040518825,480.1627899838538
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,1.0,0.2,3.0,0.3968,4242112.978037292,-1.7619094523729222,409.13403379585714
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,2.0,0.1,1.0,0.3978,4067214.3630178347,-2.198438673523929,416.1592478039043
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,2.0,0.1,2.0,0.9827,132975.15381693884,0.6451770242333291,144.3570211786468
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,2.0,0.1,3.0,0.4459,3257866.257904277,-0.9048237828237587,316.7148475528731
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,2.0,0.2,1.0,0.3786,4606580.294871479,-2.9149329242574398,469.4390670793789
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,2.0,0.2,2.0,0.4448,3187020.882209858,-1.0756300015925098,326.0189280457005
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,2.0,0.2,3.0,0.4659,2957525.323615145,-0.5932714953983089,280.8262599950595
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,5.0,0.1,1.0,0.627,1203715.4899639168,-0.11267173162843001,201.65510332527427
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,5.0,0.1,3.0,0.8842,282530.9121285367,0.5863164891780493,146.18604910971655
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,5.0,0.2,1.0,0.4519,2870390.2822665167,-1.757417659086306,359.68483620207394
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,5.0,0.2,2.0,0.5905,1455139.2722630568,-0.1040576293763247,203.94438341825125
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.2,5.0,0.2,3.0,0.429,3504460.253999248,-1.2425874942145432,348.9735659654794
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,1.0,0.1,1.0,0.3687,4964144.667500174,-3.2399205417974923,494.14067429394925
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,1.0,0.1,2.0,0.3703,4978072.429077581,-2.637855871551652,473.3401686712942
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,1.0,0.2,1.0,0.3243,7357531.387352774,-7.717550548693371,795.2680286989654
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,1.0,0.2,2.0,0.4095,3964308.6312648845,-1.4835295947409266,383.3395325564312
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,1.0,0.2,3.0,0.4355,3444789.1045878697,-1.057045352810457,335.39259772981734
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,2.0,0.1,2.0,0.3861,4522016.419784825,-2.017570523355727,432.1274902181537
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,2.0,0.1,3.0,0.6464,1111281.9890077822,0.2864794564053792,169.988931981978
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,2.0,0.2,1.0,0.4734,2467805.9150736895,-3.034255275389324,437.8481443093606
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,2.0,0.2,2.0,0.4146,3754846.662436005,-1.5714917868204474,375.61798771174773
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,5.0,0.1,1.0,0.6131,1290345.983905609,-0.21866456445881022,211.55795866522007
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,5.0,0.1,2.0,0.4869,2440763.3425175077,-0.9999159869450145,297.3986636683694
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,5.0,0.1,3.0,0.5602,1723564.4688487798,-0.06880413795420896,204.93576295363872
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,5.0,0.2,1.0,0.4977,2280929.0641549435,-1.0546747219813857,298.27724801397426
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.1,5.0,0.2,2.0,0.6432,1110789.2043644984,-0.20396516463713046,208.28616501311998
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,1.0,0.1,1.0,0.3167,7961173.495665364,-9.868155845982049,951.9189097092324
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,1.0,0.1,2.0,0.3491,5769355.733913821,-5.6541249004558765,648.8148629484051
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,1.0,0.1,3.0,0.3386,6405202.171744868,-4.8867256423314975,610.7069551991884
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,1.0,0.2,1.0,0.3188,7791425.563303651,-8.836578505946783,876.6301072550038
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,1.0,0.2,2.0,0.369,5031286.091251228,-2.628193673648223,475.1892333987474
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,1.0,0.2,3.0,0.3914,4368450.063307908,-1.9170039969818817,420.3407180639666
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,2.0,0.1,1.0,0.3808,4533821.062057795,-2.8819739759024188,465.2349411817444
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,2.0,0.1,2.0,0.4254,3552841.1791164353,-1.3431417380104895,355.96318987644594
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,2.0,0.1,3.0,0.4455,3323219.133328693,-0.8308565533281195,313.4144545075012
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,2.0,0.2,1.0,0.4004,3898631.8192167385,-2.926393671104719,452.559403087211
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,2.0,0.2,2.0,0.7071,821593.5073146179,-0.29997044154774416,215.28797648622526
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,2.0,0.2,3.0,0.4664,2867359.706909843,-0.7419082633494174,289.7780369300896
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,5.0,0.1,1.0,0.5669,1608345.8973007994,-0.632119458469459,252.6934568729966
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,5.0,0.1,2.0,0.6338,1175273.6331114832,0.15312688411892236,178.73444225613733
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,5.0,0.1,3.0,0.5205,2131842.335592569,-0.2803010394721947,230.73468761745204
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,5.0,0.2,1.0,0.7435,664876.1498427731,0.3390999237709468,161.61482569793017
combined_cube.fits[0],none,20,log,10,1.2,0.8,2.0,0.2,5.0,0.2,3.0,0.5796,1554137.631967511,-0.01193326427300383,197.32220856890356
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,1.0,0.1,1.0,0.3233,7426490.433193728,-8.04265457784461,817.8889990234685
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,1.0,0.1,2.0,0.4247,3656703.9413754283,-1.2162718806052544,355.07879159134364
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,1.0,0.1,3.0,0.3938,4307786.023358181,-1.8526476580293985,414.9481560047107
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,1.0,0.2,1.0,0.3879,4390611.840552896,-2.2308091967106978,431.22442924111505
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,1.0,0.2,2.0,0.3663,5108252.961599713,-2.8753192183710516,486.6440093029057
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,1.0,0.2,3.0,0.4011,4149575.8345171018,-1.6609820029618974,400.70524552336445
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,2.0,0.1,1.0,0.3232,7391091.156237122,-9.827006392655269,952.8727498656272
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,2.0,0.1,2.0,0.417,3706064.88443744,-1.5200708344322351,371.2242627819879
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,2.0,0.1,3.0,0.4661,2931818.0804727906,-0.6191516576948117,280.60950898038334
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,2.0,0.2,1.0,0.3716,4834984.327875478,-3.3604318297628057,495.9476489604784
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,2.0,0.2,2.0,0.455,3048946.21651713,-0.8827650682003467,307.220925343729
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,5.0,0.1,1.0,0.5327,1886165.8386870518,-1.0293636020868933,290.15749484117026
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,5.0,0.1,2.0,0.5536,1727627.7793661477,-0.5921158110636502,250.80927637862288
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,5.0,0.1,3.0,0.5814,1552348.6846752232,0.08313607446685721,190.15971147581865
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,5.0,0.2,2.0,0.7289,719164.4873051671,0.2776781781622449,165.86374535073702
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.1,5.0,0.2,3.0,0.5505,1819267.314986127,-0.08742453288622415,208.37080453409487
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,1.0,0.1,1.0,0.3491,5804077.948488146,-4.730522391621818,590.1458408142203
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,1.0,0.1,2.0,0.3767,4773583.438299232,-2.3717808454417524,455.25823191137016
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,1.0,0.1,3.0,0.387,4467617.595662162,-2.077172238080963,430.71608448486637
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,1.0,0.2,1.0,0.3385,6400529.861992734,-5.441535739272927,641.5867888864708
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,2.0,0.1,1.0,0.348,5860353.312311213,-4.77928108325689,593.9819467138187
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,2.0,0.1,2.0,0.4529,3115195.3812829787,-0.8492038403467249,306.6130480560014
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,2.0,0.2,1.0,0.3653,5065703.221060615,-3.8484430321141367,526.8602917412405
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,2.0,0.2,2.0,0.475,2791768.2442775676,-0.5265958179679154,269.4122223398589
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,2.0,0.2,3.0,0.4421,3431912.764376038,-0.841692500192746,320.18719739243875
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,5.0,0.1,3.0,0.5795,1565063.4547133434,0.06298485882622115,191.55319906281034
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,5.0,0.2,1.0,0.5242,1992847.6335300915,-0.8548518939152434,277.6902561105953
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,5.0,0.2,2.0,0.5405,1885850.0910267767,-0.3454773519235374,231.81208690512153
combined_cube.fits[0],none,20,log,10,1.2,0.8,3.0,0.2,5.0,0.2,3.0,0.6662,1004375.0246946588,0.3373362438435267,165.43883342051976
combined_cube.fits[0],none,20,log,10,1.5,0.1,1.0,0.1,1.0,0.1,1.0,0.3429,6749481.290130229,-5.723190873133928,664.1176029308084
combined_cube.fits[0],none,20,log,10,1.5,0.1,1.0,0.1,1.0,0.1,3.0,0.4049,4408905.107825688,-1.490267086651381,388.04730594448245
